"championship_round","championship_match_id","player_id","player_nickname","player_club_name","player_match_field","player_match_score"
"2014.10","10173","50347","Alan Kardec","São Paulo","away","11.50"
"2014.10","10173","73800","Rodrigo Caio","São Paulo","away","1.40"
"2014.10","10173","38196","Maicon","São Paulo","away","3.10"
"2014.10","10173","38194","Antônio Carlos","São Paulo","away","4.90"
"2014.10","10173","60803","Souza","São Paulo","away","9.00"
"2014.10","10173","69308","Álvaro Pereira","São Paulo","away","6.10"
"2014.10","10173","62977","Paulo Henrique Ganso","São Paulo","away","1.60"
"2014.10","10173","74085","Ademilson","São Paulo","away","5.30"
"2014.10","10173","49675","Alexandre Pato","São Paulo","away","0.00"
"2014.10","10174","73383","Rafael Costa","Criciúma","home","1.10"
"2014.10","10174","50454","Serginho","Criciúma","home","13.00"
"2014.10","10174","87935","Cristiano","Criciúma","home","0.00"
"2014.10","10174","68830","Ricardinho","Criciúma","home","-0.30"
"2014.10","10174","68746","Sergio Escudero","Criciúma","home","-2.00"
"2014.10","10174","38038","Luiz","Criciúma","home","-4.00"
"2014.10","10174","72742","Wagner Lopes","Criciúma","home","3.72"
"2014.10","10174","38425","Fábio Ferreira","Criciúma","home","3.70"
"2014.10","10174","83614","Bruno Lopes","Criciúma","home","0.20"
"2014.10","10174","68987","João Vitor","Criciúma","home","-0.10"
"2014.10","10174","72079","Bruno Cortez","Criciúma","home","0.40"
"2014.10","10174","38357","Martinez","Criciúma","home","0.00"
"2014.10","10174","37826","Paulo Baier","Criciúma","home","24.10"
"2014.10","10174","71799","Silvinho","Criciúma","home","4.30"
"2014.10","10174","50645","Eduardo","Criciúma","home","0.50"
"2014.10","10174","60752","Cristóvão Borges","Fluminense","away","3.01"
"2014.10","10174","38451","Carlinhos","Fluminense","away","-1.40"
"2014.10","10174","62128","Walter","Fluminense","away","2.80"
"2014.10","10174","38431","Diego Cavalieri","Fluminense","away","2.70"
"2014.10","10174","42499","Bruno","Fluminense","away","6.20"
"2014.10","10174","37688","Cícero","Fluminense","away","-2.00"
"2014.10","10174","70924","Matheus Carvalho","Fluminense","away","7.90"
"2014.10","10174","38365","Henrique","Fluminense","away","-0.10"
"2014.10","10174","50348","Conca","Fluminense","away","7.40"
"2014.10","10174","62047","Jean","Fluminense","away","0.30"
"2014.10","10174","37674","Wagner","Fluminense","away","7.00"
"2014.10","10174","37798","Rafael Sobis","Fluminense","away","-2.60"
"2014.10","10174","68887","Gum","Fluminense","away","2.70"
"2014.10","10174","84791","Kenedy","Fluminense","away","2.20"
"2014.10","10175","62139","Ricardo Drubscky","Goiás","away","3.42"
"2014.10","10175","37783","Ramon","Goiás","away","-3.20"
"2014.10","10175","71041","Assuério","Goiás","away","-1.00"
"2014.10","10175","71038","Pedro Henrique","Goiás","away","8.10"
"2014.10","10175","86943","Liniker","Goiás","away","-1.10"
"2014.10","10175","70934","Jackson","Goiás","away","4.40"
"2014.10","10175","42232","Amaral","Goiás","away","3.80"
"2014.10","10175","37899","Renan","Goiás","away","13.70"
"2014.10","10175","70058","Tiago Real","Goiás","away","0.60"
"2014.10","10175","80036","Alex Alves","Goiás","away","1.20"
"2014.10","10175","63031","Valmir Lucas","Goiás","away","1.50"
"2014.10","10175","82737","Welinton Junior","Goiás","away","0.00"
"2014.10","10175","84848","Erik","Goiás","away","0.90"
"2014.10","10175","73417","Lima","Goiás","away","5.70"
"2014.10","10175","38695","David","Goiás","away","3.00"
"2014.10","10175","78715","Ramiro","Grêmio","home","1.00"
"2014.10","10175","62137","Enderson Moreira","Grêmio","home","4.84"
"2014.10","10175","37770","Marcelo Grohe","Grêmio","home","7.70"
"2014.10","10175","42501","Rhodolfo","Grêmio","home","4.00"
"2014.10","10175","80853","Pedro Geromel","Grêmio","home","8.40"
"2014.10","10175","36612","Zé Roberto","Grêmio","home","1.70"
"2014.10","10175","78379","Barcos","Grêmio","home","1.80"
"2014.10","10175","62086","Pará","Grêmio","home","10.70"
"2014.10","10175","86759","Luan","Grêmio","home","-1.70"
"2014.10","10175","67953","Riveros","Grêmio","home","5.50"
"2014.10","10175","68945","Saimon","Grêmio","home","4.80"
"2014.10","10175","51548","Giuliano","Grêmio","home","0.90"
"2014.10","10175","86436","Alan Ruiz","Grêmio","home","3.10"
"2014.10","10175","68920","Dudu","Grêmio","home","0.80"
"2014.10","10175","82632","Lucas Coelho","Grêmio","home","4.50"
"2014.10","10176","68833","Ricardo Goulart","Cruzeiro","home","16.00"
"2014.10","10176","62136","Marcelo Oliveira","Cruzeiro","home","2.90"
"2014.10","10176","69014","Manoel","Cruzeiro","home","0.40"
"2014.10","10176","37694","Henrique","Cruzeiro","home","-0.30"
"2014.10","10176","50358","Marcelo Moreno","Cruzeiro","home","1.90"
"2014.10","10176","51772","Éverton Ribeiro","Cruzeiro","home","11.50"
"2014.10","10176","42145","Egídio","Cruzeiro","home","6.20"
"2014.10","10176","37656","Fábio","Cruzeiro","home","1.00"
"2014.10","10176","79701","Lucas Silva","Cruzeiro","home","-1.00"
"2014.10","10176","37613","Dagoberto","Cruzeiro","home","-1.10"
"2014.10","10176","37794","Tinga","Cruzeiro","home","0.00"
"2014.10","10176","38921","Júlio Baptista","Cruzeiro","home","-0.10"
"2014.10","10176","37790","Ceará","Cruzeiro","home","-4.00"
"2014.10","10176","50459","Léo","Cruzeiro","home","1.20"
"2014.10","10176","60788","Marquinhos","Cruzeiro","home","0.20"
"2014.10","10176","38069","Richarlyson","Vitória","away","-1.70"
"2014.10","10176","73315","Jorginho","Vitória","away","1.62"
"2014.10","10176","49641","Adriano","Vitória","away","6.60"
"2014.10","10176","50427","Kadu","Vitória","away","-0.40"
"2014.10","10176","74017","Josa","Vitória","away","3.00"
"2014.10","10176","50418","Dinei","Vitória","away","3.50"
"2014.10","10176","74014","Alemão","Vitória","away","-7.20"
"2014.10","10176","86859","José Welison","Vitória","away","5.50"
"2014.10","10176","72334","Ayrton","Vitória","away","10.80"
"2014.10","10176","80568","Willie","Vitória","away","-0.30"
"2014.10","10176","68883","Caio","Vitória","away","-0.30"
"2014.10","10176","71575","Danilo Tarracha","Vitória","away","-1.10"
"2014.10","10176","50284","Wilson","Vitória","away","-3.30"
"2014.10","10176","71117","Vander","Vitória","away","2.70"
"2014.10","10177","73085","Leandro","Palmeiras","away","3.70"
"2014.10","10177","38432","Wendel","Palmeiras","away","0.80"
"2014.10","10177","50421","Wesley","Palmeiras","away","4.80"
"2014.10","10177","70951","Fabio","Palmeiras","away","-4.00"
"2014.10","10177","80576","Renato","Palmeiras","away","0.20"
"2014.10","10177","52558","Bruno César","Palmeiras","away","2.10"
"2014.10","10177","68951","Josimar","Palmeiras","away","0.90"
"2014.10","10177","73948","Ricardo Gareca","Palmeiras","away","0.79"
"2014.10","10177","73910","Tobio","Palmeiras","away","1.70"
"2014.10","10177","77994","Mendieta","Palmeiras","away","-1.20"
"2014.10","10177","83130","Erik","Palmeiras","away","0.70"
"2014.10","10177","50328","Marcelo Oliveira","Palmeiras","away","-1.50"
"2014.10","10177","50666","Diogo","Palmeiras","away","1.40"
"2014.10","10177","68907","Wellington","Palmeiras","away","-0.90"
"2014.10","10177","88866","Eduardo Junior","Palmeiras","away","0.00"
"2014.10","10177","36940","Oswaldo De Oliveira","Santos","home","7.09"
"2014.10","10177","87192","Zeca","Santos","home","4.20"
"2014.10","10177","37718","Arouca","Santos","home","4.00"
"2014.10","10177","80583","Lucas Lima","Santos","home","4.60"
"2014.10","10177","73974","Alison","Santos","home","9.80"
"2014.10","10177","37984","Aranha","Santos","home","11.50"
"2014.10","10177","83257","Gabriel","Santos","home","3.70"
"2014.10","10177","70221","Bruno Uvini","Santos","home","12.70"
"2014.10","10177","73896","Geuvânio","Santos","home","1.70"
"2014.10","10177","77967","Mena","Santos","home","5.70"
"2014.10","10177","68909","Souza","Santos","home","-0.50"
"2014.10","10177","70046","Victor Ferraz","Santos","home","7.90"
"2014.10","10177","73635","Rildo","Santos","home","-0.90"
"2014.10","10177","50317","David Braz","Santos","home","8.60"
"2014.10","10177","88224","Paulo Ricardo","Santos","home","5.00"
"2014.10","10179","71093","Baraka","Coritiba","home","-0.30"
"2014.10","10179","36856","Celso Roth","Coritiba","home","0.49"
"2014.10","10179","62121","Vanderlei","Coritiba","home","-1.30"
"2014.10","10179","62104","Robinho","Coritiba","home","-4.60"
"2014.10","10179","86820","Reginaldo","Coritiba","home","1.20"
"2014.10","10179","36522","Alex","Coritiba","home","2.80"
"2014.10","10179","70759","Martinuccio","Coritiba","home","-0.30"
"2014.10","10179","63194","Carlinhos","Coritiba","home","1.70"
"2014.10","10179","50880","Keirrison","Coritiba","home","-0.30"
"2014.10","10179","40904","Julio Cesar","Coritiba","home","1.90"
"2014.10","10179","63014","Gil","Coritiba","home","2.10"
"2014.10","10179","69782","Dener Assunção","Coritiba","home","-0.20"
"2014.10","10179","63005","Welinton","Coritiba","home","1.30"
"2014.10","10179","74140","Elber","Coritiba","home","2.80"
"2014.10","10179","50462","Leandro Almeida","Coritiba","home","-1.40"
"2014.10","10179","69141","Ricardo Bueno","Figueirense","away","7.80"
"2014.10","10179","38630","Rivaldo","Figueirense","away","-0.90"
"2014.10","10179","37245","Guto Ferreira","Figueirense","away","6.61"
"2014.10","10179","69138","Pablo","Figueirense","away","0.80"
"2014.10","10179","69047","Paulo Roberto","Figueirense","away","4.30"
"2014.10","10179","83688","Luan","Figueirense","away","0.20"
"2014.10","10179","38026","Kleber","Figueirense","away","6.90"
"2014.10","10179","38394","Thiago Heleno","Figueirense","away","12.00"
"2014.10","10179","78117","Everaldo","Figueirense","away","8.40"
"2014.10","10179","80553","Guilherme Lazaroni","Figueirense","away","7.30"
"2014.10","10179","72018","Tiago Volpi","Figueirense","away","17.00"
"2014.10","10179","84887","Dener","Figueirense","away","-3.20"
"2014.10","10179","62971","Nirley","Figueirense","away","6.60"
"2014.10","10179","78716","Nem","Figueirense","away","-1.00"
"2014.10","10179","81914","Léo Lisboa","Figueirense","away","6.50"
"2014.10","10180","56102","João Paulo","Atlético-PR","away","-3.10"
"2014.10","10180","69022","Marcelo","Atlético-PR","away","1.50"
"2014.10","10180","83528","Léo Pereira","Atlético-PR","away","2.30"
"2014.10","10180","83266","Marcos Guilherme","Atlético-PR","away","-0.20"
"2014.10","10180","72023","Sueliton","Atlético-PR","away","5.20"
"2014.10","10180","80281","Cleberson","Atlético-PR","away","7.60"
"2014.10","10180","86409","Lucas Olaza","Atlético-PR","away","-2.50"
"2014.10","10180","71778","Bady","Atlético-PR","away","2.80"
"2014.10","10180","79343","Doriva","Atlético-PR","away","2.88"
"2014.10","10180","71631","Weverton","Atlético-PR","away","3.70"
"2014.10","10180","50292","Paulinho Dias","Atlético-PR","away","0.00"
"2014.10","10180","82469","Douglas Coutinho","Atlético-PR","away","7.30"
"2014.10","10180","60791","Derley","Atlético-PR","away","0.20"
"2014.10","10180","73446","Éderson","Atlético-PR","away","4.40"
"2014.10","10180","82463","Otávio","Atlético-PR","away","2.50"
"2014.10","10180","37246","Ney Franco","Flamengo","home","1.67"
"2014.10","10180","81121","Mugni","Flamengo","home","5.20"
"2014.10","10180","84320","Recife","Flamengo","home","0.60"
"2014.10","10180","74060","Luiz Antonio","Flamengo","home","1.00"
"2014.10","10180","80913","Nixon","Flamengo","home","-1.10"
"2014.10","10180","84318","Samir","Flamengo","home","10.20"
"2014.10","10180","78578","Paulinho","Flamengo","home","3.40"
"2014.10","10180","37701","Léo Moura","Flamengo","home","1.10"
"2014.10","10180","68958","Wallace","Flamengo","home","-1.20"
"2014.10","10180","37684","Chicão","Flamengo","home","1.60"
"2014.10","10180","37958","Felipe","Flamengo","home","-4.00"
"2014.10","10180","37917","Elano","Flamengo","home","-2.30"
"2014.10","10180","37673","Alecsandro","Flamengo","home","4.60"
"2014.10","10180","50301","Everton","Flamengo","home","-2.10"
"2014.10","10180","38184","André Santos","Flamengo","home","1.40"
"2014.10","10181","37789","Bolívar","Botafogo","away","0.40"
"2014.10","10181","74065","Zeballos","Botafogo","away","2.90"
"2014.10","10181","78605","Gabriel","Botafogo","away","4.30"
"2014.10","10181","78604","Andrey","Botafogo","away","1.00"
"2014.10","10181","62127","Wallyson","Botafogo","away","-2.40"
"2014.10","10181","68744","Emerson","Botafogo","away","0.00"
"2014.10","10181","50362","Lucas","Botafogo","away","-0.40"
"2014.10","10181","78012","Yuri Mamute","Botafogo","away","2.60"
"2014.10","10181","85629","Daniel","Botafogo","away","-0.60"
"2014.10","10181","37652","Carlos Alberto","Botafogo","away","2.60"
"2014.10","10181","37621","Junior Cesar","Botafogo","away","3.90"
"2014.10","10181","37795","Jorge Wagner","Botafogo","away","0.00"
"2014.10","10181","39850","Vagner Mancini","Botafogo","away","1.53"
"2014.10","10181","78946","Dória","Botafogo","away","-0.90"
"2014.10","10181","69232","Bolatti","Botafogo","away","3.40"
"2014.10","10181","84382","Danilo","Sport","home","3.80"
"2014.10","10181","87211","Eduardo Baptista","Sport","home","4.63"
"2014.10","10181","38021","Wendel","Sport","home","8.60"
"2014.10","10181","78445","Renê","Sport","home","4.20"
"2014.10","10181","73957","Ewerton Páscoa","Sport","home","2.80"
"2014.10","10181","83511","Érico Júnior","Sport","home","1.30"
"2014.10","10181","42118","Neto Baiano","Sport","home","8.60"
"2014.10","10181","61135","Ananias","Sport","home","-0.50"
"2014.10","10181","37848","Leonardo","Sport","home","-0.50"
"2014.10","10181","41218","Magrão","Sport","home","4.70"
"2014.10","10181","60969","Patric","Sport","home","6.30"
"2014.10","10181","60825","Felipe Azevedo","Sport","home","1.60"
"2014.10","10181","77567","Zé Mário","Sport","home","0.60"
"2014.10","10181","68834","Rithely","Sport","home","3.40"
"2014.10","10181","38100","Durval","Sport","home","6.00"
"2014.11","10282","68958","Wallace","Flamengo","away","6.40"
"2014.11","10282","38184","André Santos","Flamengo","away","7.50"
"2014.11","10282","37246","Ney Franco","Flamengo","away","0.48"
"2014.11","10282","74060","Luiz Antonio","Flamengo","away","0.00"
"2014.11","10282","78646","Fernando Fernandes","Flamengo","away","-0.30"
"2014.11","10282","37701","Léo Moura","Flamengo","away","-0.60"
"2014.11","10282","84320","Recife","Flamengo","away","-1.00"
"2014.11","10282","70929","Negueba","Flamengo","away","0.10"
"2014.11","10282","37684","Chicão","Flamengo","away","-4.10"
"2014.11","10282","37958","Felipe","Flamengo","away","-5.00"
"2014.11","10282","81121","Mugni","Flamengo","away","4.50"
"2014.11","10282","37673","Alecsandro","Flamengo","away","-1.40"
"2014.11","10282","38311","Márcio Araújo","Flamengo","away","3.00"
"2014.11","10282","72071","Amaral","Flamengo","away","-3.60"
"2014.11","10282","80913","Nixon","Flamengo","away","-0.20"
"2014.11","10282","37655","Rafael Moura","Internacional","home","11.50"
"2014.11","10282","40006","Abel Braga","Internacional","home","8.58"
"2014.11","10282","71892","Wellington Silva","Internacional","home","7.00"
"2014.11","10282","68685","Alan Patrick","Internacional","home","0.40"
"2014.11","10282","62129","Wellington","Internacional","home","1.20"
"2014.11","10282","88366","Martín Luque","Internacional","home","2.10"
"2014.11","10282","69325","Aránguiz","Internacional","home","0.70"
"2014.11","10282","49674","Fabrício","Internacional","home","24.80"
"2014.11","10282","74074","Claudio Winck","Internacional","home","4.70"
"2014.11","10282","54424","Willians","Internacional","home","4.50"
"2014.11","10282","63172","Paulão","Internacional","home","10.70"
"2014.11","10282","62023","D'Alessandro","Internacional","home","12.10"
"2014.11","10282","36540","Juan","Internacional","home","10.00"
"2014.11","10282","36443","Dida","Internacional","home","4.70"
"2014.11","10283","68698","Bruno Silva","Chapecoense","away","1.40"
"2014.11","10283","82768","Danilo","Chapecoense","away","9.00"
"2014.11","10283","88717","Celso Rodrigues","Chapecoense","away","4.56"
"2014.11","10283","82525","Rodrigo Biro","Chapecoense","away","7.00"
"2014.11","10283","80324","Jaílton","Chapecoense","away","8.20"
"2014.11","10283","63208","Zezinho","Chapecoense","away","1.40"
"2014.11","10283","80171","Dedé","Chapecoense","away","6.60"
"2014.11","10283","50361","Rafael Lima","Chapecoense","away","3.00"
"2014.11","10283","79892","Nenén","Chapecoense","away","-0.20"
"2014.11","10283","62009","Camilo","Chapecoense","away","-1.10"
"2014.11","10283","37983","Ricardo Conceição","Chapecoense","away","7.70"
"2014.11","10283","79887","Fabiano","Chapecoense","away","2.90"
"2014.11","10283","51683","Bruno Rangel","Chapecoense","away","0.00"
"2014.11","10283","51293","Wanderson","Chapecoense","away","0.40"
"2014.11","10283","79193","Abuda","Chapecoense","away","3.90"
"2014.11","10283","38196","Maicon","São Paulo","home","-2.60"
"2014.11","10283","60803","Souza","São Paulo","home","-4.80"
"2014.11","10283","38194","Antônio Carlos","São Paulo","home","-0.10"
"2014.11","10283","49675","Alexandre Pato","São Paulo","home","0.00"
"2014.11","10283","74085","Ademilson","São Paulo","home","1.70"
"2014.11","10283","69308","Álvaro Pereira","São Paulo","home","5.90"
"2014.11","10283","36934","Muricy Ramalho","São Paulo","home","0.55"
"2014.11","10283","38055","Rogério Ceni","São Paulo","home","-2.60"
"2014.11","10283","86842","Ewandro","São Paulo","home","2.50"
"2014.11","10283","42222","Osvaldo","São Paulo","home","1.60"
"2014.11","10283","62977","Paulo Henrique Ganso","São Paulo","home","5.40"
"2014.11","10283","50347","Alan Kardec","São Paulo","home","1.40"
"2014.11","10283","68728","Douglas","São Paulo","home","-0.70"
"2014.11","10283","73800","Rodrigo Caio","São Paulo","home","-1.60"
"2014.11","10284","68711","Chiquinho","Fluminense","home","-1.50"
"2014.11","10284","37798","Rafael Sobis","Fluminense","home","1.20"
"2014.11","10284","60752","Cristóvão Borges","Fluminense","home","2.86"
"2014.11","10284","62128","Walter","Fluminense","home","-0.10"
"2014.11","10284","84791","Kenedy","Fluminense","home","1.20"
"2014.11","10284","50417","Valencia","Fluminense","home","0.50"
"2014.11","10284","68887","Gum","Fluminense","home","5.00"
"2014.11","10284","38431","Diego Cavalieri","Fluminense","home","7.40"
"2014.11","10284","42499","Bruno","Fluminense","home","3.80"
"2014.11","10284","62047","Jean","Fluminense","home","2.20"
"2014.11","10284","37688","Cícero","Fluminense","home","-1.70"
"2014.11","10284","38365","Henrique","Fluminense","home","4.10"
"2014.11","10284","50348","Conca","Fluminense","home","8.70"
"2014.11","10284","37674","Wagner","Fluminense","home","-0.20"
"2014.11","10284","73806","Samuel","Fluminense","home","0.90"
"2014.11","10284","83257","Gabriel","Santos","away","1.10"
"2014.11","10284","80583","Lucas Lima","Santos","away","10.40"
"2014.11","10284","73635","Rildo","Santos","away","1.30"
"2014.11","10284","36940","Oswaldo De Oliveira","Santos","away","1.68"
"2014.11","10284","37718","Arouca","Santos","away","0.00"
"2014.11","10284","87191","Jorge Eduardo","Santos","away","1.40"
"2014.11","10284","87101","Stéfano Yuri","Santos","away","0.00"
"2014.11","10284","73974","Alison","Santos","away","3.60"
"2014.11","10284","37984","Aranha","Santos","away","4.00"
"2014.11","10284","86837","Diego Cardoso","Santos","away","0.00"
"2014.11","10284","61106","Cicinho","Santos","away","1.60"
"2014.11","10284","73896","Geuvânio","Santos","away","-1.60"
"2014.11","10284","77967","Mena","Santos","away","0.30"
"2014.11","10284","70221","Bruno Uvini","Santos","away","-3.00"
"2014.11","10284","50317","David Braz","Santos","away","-0.60"
"2014.11","10285","70058","Tiago Real","Goiás","home","-0.20"
"2014.11","10285","50909","Bruno Mineiro","Goiás","home","-1.00"
"2014.11","10285","63283","Esquerdinha","Goiás","home","6.40"
"2014.11","10285","38695","David","Goiás","home","-0.10"
"2014.11","10285","73417","Lima","Goiás","home","7.60"
"2014.11","10285","84848","Erik","Goiás","home","0.80"
"2014.11","10285","37783","Ramon","Goiás","home","7.20"
"2014.11","10285","71123","Thiago Mendes","Goiás","home","-0.70"
"2014.11","10285","71041","Assuério","Goiás","home","0.40"
"2014.11","10285","71038","Pedro Henrique","Goiás","home","11.80"
"2014.11","10285","86943","Liniker","Goiás","home","2.60"
"2014.11","10285","70934","Jackson","Goiás","home","4.70"
"2014.11","10285","42232","Amaral","Goiás","home","-0.50"
"2014.11","10285","37899","Renan","Goiás","home","8.50"
"2014.11","10285","62139","Ricardo Drubscky","Goiás","home","4.32"
"2014.11","10285","60822","Renan Oliveira","Sport","away","-0.80"
"2014.11","10285","38100","Durval","Sport","away","7.80"
"2014.11","10285","87211","Eduardo Baptista","Sport","away","3.77"
"2014.11","10285","84382","Danilo","Sport","away","7.10"
"2014.11","10285","78445","Renê","Sport","away","8.80"
"2014.11","10285","81952","Willian","Sport","away","0.00"
"2014.11","10285","38021","Wendel","Sport","away","-0.20"
"2014.11","10285","73957","Ewerton Páscoa","Sport","away","6.20"
"2014.11","10285","68834","Rithely","Sport","away","-1.70"
"2014.11","10285","60969","Patric","Sport","away","2.80"
"2014.11","10285","83511","Érico Júnior","Sport","away","-0.80"
"2014.11","10285","41218","Magrão","Sport","away","5.50"
"2014.11","10285","60825","Felipe Azevedo","Sport","away","2.70"
"2014.11","10285","37848","Leonardo","Sport","away","2.60"
"2014.11","10285","77567","Zé Mário","Sport","away","1.50"
"2014.11","10286","75295","Paolo Guerrero","Corinthians","away","-1.70"
"2014.11","10286","37281","Mano Menezes","Corinthians","away","2.52"
"2014.11","10286","78891","Petros","Corinthians","away","-0.50"
"2014.11","10286","88323","Ángel Romero","Corinthians","away","1.20"
"2014.11","10286","54395","Elias","Corinthians","away","4.60"
"2014.11","10286","68923","Gil","Corinthians","away","4.30"
"2014.11","10286","80287","Luciano","Corinthians","away","-1.70"
"2014.11","10286","42500","Fagner","Corinthians","away","3.40"
"2014.11","10286","42234","Cássio","Corinthians","away","8.50"
"2014.11","10286","52190","Ralf","Corinthians","away","1.90"
"2014.11","10286","38398","Renato Augusto","Corinthians","away","2.70"
"2014.11","10286","72376","Cléber","Corinthians","away","4.10"
"2014.11","10286","38315","Jadson","Corinthians","away","-4.50"
"2014.11","10286","77738","Romarinho","Corinthians","away","1.10"
"2014.11","10286","38229","Fábio Santos","Corinthians","away","4.30"
"2014.11","10286","84890","Euller","Vitória","home","4.50"
"2014.11","10286","50284","Wilson","Vitória","home","11.50"
"2014.11","10286","71581","Léo Costa","Vitória","home","-1.60"
"2014.11","10286","49641","Adriano","Vitória","home","4.60"
"2014.11","10286","50427","Kadu","Vitória","home","4.10"
"2014.11","10286","38069","Richarlyson","Vitória","home","6.00"
"2014.11","10286","73315","Jorginho","Vitória","home","3.71"
"2014.11","10286","50418","Dinei","Vitória","home","0.90"
"2014.11","10286","74017","Josa","Vitória","home","0.00"
"2014.11","10286","72943","Luís Cáceres","Vitória","home","-1.50"
"2014.11","10286","74014","Alemão","Vitória","home","7.70"
"2014.11","10286","68883","Caio","Vitória","home","2.80"
"2014.11","10286","86859","José Welison","Vitória","home","-4.30"
"2014.11","10286","70928","William Henrique","Vitória","home","-1.10"
"2014.11","10286","72334","Ayrton","Vitória","home","7.20"
"2014.11","10287","72018","Tiago Volpi","Figueirense","home","0.70"
"2014.11","10287","84887","Dener","Figueirense","home","1.20"
"2014.11","10287","69329","Cereceda","Figueirense","home","4.60"
"2014.11","10287","37245","Guto Ferreira","Figueirense","home","0.98"
"2014.11","10287","78716","Nem","Figueirense","home","1.60"
"2014.11","10287","38026","Kleber","Figueirense","home","2.90"
"2014.11","10287","81914","Léo Lisboa","Figueirense","home","0.90"
"2014.11","10287","78117","Everaldo","Figueirense","home","0.70"
"2014.11","10287","83688","Luan","Figueirense","home","-3.00"
"2014.11","10287","69141","Ricardo Bueno","Figueirense","home","0.10"
"2014.11","10287","38394","Thiago Heleno","Figueirense","home","-5.50"
"2014.11","10287","81770","Clayton","Figueirense","home","-0.10"
"2014.11","10287","69138","Pablo","Figueirense","home","-0.80"
"2014.11","10287","69047","Paulo Roberto","Figueirense","home","3.50"
"2014.11","10287","62971","Nirley","Figueirense","home","4.00"
"2014.11","10287","80853","Pedro Geromel","Grêmio","away","4.20"
"2014.11","10287","62137","Enderson Moreira","Grêmio","away","4.85"
"2014.11","10287","82632","Lucas Coelho","Grêmio","away","0.20"
"2014.11","10287","67953","Riveros","Grêmio","away","2.80"
"2014.11","10287","68945","Saimon","Grêmio","away","3.00"
"2014.11","10287","78715","Ramiro","Grêmio","away","2.60"
"2014.11","10287","37770","Marcelo Grohe","Grêmio","away","3.00"
"2014.11","10287","42501","Rhodolfo","Grêmio","away","6.70"
"2014.11","10287","68920","Dudu","Grêmio","away","2.80"
"2014.11","10287","62086","Pará","Grêmio","away","5.40"
"2014.11","10287","36612","Zé Roberto","Grêmio","away","-3.10"
"2014.11","10287","78379","Barcos","Grêmio","away","5.30"
"2014.11","10287","86759","Luan","Grêmio","away","0.50"
"2014.11","10287","51548","Giuliano","Grêmio","away","5.80"
"2014.11","10287","86436","Alan Ruiz","Grêmio","away","14.20"
"2014.11","10288","69014","Manoel","Cruzeiro","away","11.80"
"2014.11","10288","73708","Samudio","Cruzeiro","away","1.90"
"2014.11","10288","62136","Marcelo Oliveira","Cruzeiro","away","5.15"
"2014.11","10288","60788","Marquinhos","Cruzeiro","away","13.90"
"2014.11","10288","37794","Tinga","Cruzeiro","away","3.90"
"2014.11","10288","50459","Léo","Cruzeiro","away","6.20"
"2014.11","10288","37790","Ceará","Cruzeiro","away","2.00"
"2014.11","10288","63058","Willian Farias","Cruzeiro","away","2.70"
"2014.11","10288","37694","Henrique","Cruzeiro","away","3.90"
"2014.11","10288","50358","Marcelo Moreno","Cruzeiro","away","-3.00"
"2014.11","10288","51772","Éverton Ribeiro","Cruzeiro","away","1.50"
"2014.11","10288","68833","Ricardo Goulart","Cruzeiro","away","10.30"
"2014.11","10288","42145","Egídio","Cruzeiro","away","0.20"
"2014.11","10288","79701","Lucas Silva","Cruzeiro","away","-0.70"
"2014.11","10288","37656","Fábio","Cruzeiro","away","2.00"
"2014.11","10288","50295","Felipe Menezes","Palmeiras","home","6.90"
"2014.11","10288","83130","Erik","Palmeiras","home","1.50"
"2014.11","10288","50666","Diogo","Palmeiras","home","1.70"
"2014.11","10288","80576","Renato","Palmeiras","home","6.90"
"2014.11","10288","62130","William Matheus","Palmeiras","home","1.70"
"2014.11","10288","69292","Eguren","Palmeiras","home","-0.80"
"2014.11","10288","38432","Wendel","Palmeiras","home","1.80"
"2014.11","10288","73085","Leandro","Palmeiras","home","7.70"
"2014.11","10288","70951","Fabio","Palmeiras","home","-0.50"
"2014.11","10288","81905","Henrique","Palmeiras","home","-1.10"
"2014.11","10288","73948","Ricardo Gareca","Palmeiras","home","3.64"
"2014.11","10288","73910","Tobio","Palmeiras","home","7.60"
"2014.11","10288","77994","Mendieta","Palmeiras","home","1.00"
"2014.11","10288","41519","Lúcio","Palmeiras","home","6.20"
"2014.11","10288","70106","Mouche","Palmeiras","home","-0.60"
"2014.11","10289","78994","Eduardo","Atlético-MG","home","1.40"
"2014.11","10289","50294","Guilherme","Atlético-MG","home","-4.30"
"2014.11","10289","38138","Jô","Atlético-MG","home","6.30"
"2014.11","10289","84861","Alex Silva","Atlético-MG","home","-1.40"
"2014.11","10289","63219","Luan","Atlético-MG","home","10.30"
"2014.11","10289","68925","Leonardo Silva","Atlético-MG","home","3.40"
"2014.11","10289","69240","Dátolo","Atlético-MG","home","1.10"
"2014.11","10289","36790","Josué","Atlético-MG","home","3.90"
"2014.11","10289","52950","Victor","Atlético-MG","home","1.00"
"2014.11","10289","79947","Marion","Atlético-MG","home","-0.30"
"2014.11","10289","63013","Marcos Rocha","Atlético-MG","home","4.20"
"2014.11","10289","84263","Jemerson","Atlético-MG","home","-0.30"
"2014.11","10289","51779","Pedro Botelho","Atlético-MG","home","4.10"
"2014.11","10289","37851","Maicosuel","Atlético-MG","home","-1.10"
"2014.11","10289","40025","Levir Culpi","Atlético-MG","home","2.57"
"2014.11","10289","39137","Adaílton","Bahia","away","1.70"
